County,NUTS_II,Foot
Mayo,BMW,3
Mayo,BMW,15
Mayo,BMW,6
Mayo,BMW,2
Mayo,BMW,2
Mayo,BMW,3
Mayo,BMW,5
Mayo,BMW,14
Mayo,BMW,8
Mayo,BMW,12
Mayo,BMW,1
Mayo,BMW,3
Mayo,BMW,3
Mayo,BMW,1
Mayo,BMW,3
Mayo,BMW,6
Mayo,BMW,12
Mayo,BMW,15
Mayo,BMW,15
Mayo,BMW,14
Mayo,BMW,14
Mayo,BMW,8
Mayo,BMW,12
Mayo,BMW,8
Mayo,BMW,15
Mayo,BMW,36
Mayo,BMW,35
Mayo,BMW,54
Mayo,BMW,21
Mayo,BMW,46
Mayo,BMW,44
Mayo,BMW,5
Mayo,BMW,1
Mayo,BMW,11
Mayo,BMW,1
Mayo,BMW,5
Mayo,BMW,4
Mayo,BMW,22
Mayo,BMW,7
Mayo,BMW,5
Mayo,BMW,5
Mayo,BMW,3
Mayo,BMW,2
Mayo,BMW,4
Mayo,BMW,11
Mayo,BMW,6
Mayo,BMW,5
Mayo,BMW,2
Mayo,BMW,6
Mayo,BMW,6
Mayo,BMW,2
Mayo,BMW,7
Mayo,BMW,8
Mayo,BMW,3
Mayo,BMW,2
Mayo,BMW,4
Mayo,BMW,5
Mayo,BMW,4
Mayo,BMW,2
Mayo,BMW,6
Mayo,BMW,5
Mayo,BMW,20
Mayo,BMW,2
Mayo,BMW,4
Mayo,BMW,0
Mayo,BMW,3
Mayo,BMW,5
Mayo,BMW,1
Mayo,BMW,9
Mayo,BMW,3
Mayo,BMW,0
Mayo,BMW,2
Mayo,BMW,4
Mayo,BMW,6
Mayo,BMW,2
Mayo,BMW,7
Mayo,BMW,0
Mayo,BMW,4
Mayo,BMW,0
Mayo,BMW,1
Mayo,BMW,2
Mayo,BMW,3
Mayo,BMW,3
Mayo,BMW,5
Mayo,BMW,16
Mayo,BMW,5
Mayo,BMW,2
Mayo,BMW,3
Mayo,BMW,8
Mayo,BMW,1
Mayo,BMW,4
Mayo,BMW,3
Mayo,BMW,16
Mayo,BMW,10
Mayo,BMW,22
Mayo,BMW,2
Mayo,BMW,5
Mayo,BMW,14
Mayo,BMW,9
Mayo,BMW,37
Mayo,BMW,7
Mayo,BMW,28
Mayo,BMW,17
Mayo,BMW,30
Mayo,BMW,5
Mayo,BMW,3
Mayo,BMW,1
Mayo,BMW,6
Mayo,BMW,0
Mayo,BMW,3
Mayo,BMW,11
Mayo,BMW,10
Mayo,BMW,14
Mayo,BMW,6
Mayo,BMW,6
Mayo,BMW,17
Mayo,BMW,1
Mayo,BMW,13
Mayo,BMW,10
Mayo,BMW,18
Mayo,BMW,4
Mayo,BMW,4
Mayo,BMW,0
Mayo,BMW,3
Mayo,BMW,6
Mayo,BMW,1
Mayo,BMW,4
Mayo,BMW,7
Mayo,BMW,7
Mayo,BMW,5
Mayo,BMW,7
Mayo,BMW,5
Mayo,BMW,9
Mayo,BMW,9
Mayo,BMW,4
Mayo,BMW,23
Mayo,BMW,11
Mayo,BMW,6
Mayo,BMW,6
Mayo,BMW,5
Mayo,BMW,5
Mayo,BMW,6
Mayo,BMW,2
Mayo,BMW,6
Mayo,BMW,16
Mayo,BMW,5
Mayo,BMW,4
Mayo,BMW,5
Mayo,BMW,6
Mayo,BMW,13
Mayo,BMW,8
Mayo,BMW,11
Mayo,BMW,12
Mayo,BMW,15
Mayo,BMW,2
Mayo,BMW,2
Mayo,BMW,6
Mayo,BMW,19
Mayo,BMW,10
Mayo,BMW,12
Mayo,BMW,4
Mayo,BMW,17
Mayo,BMW,13
Mayo,BMW,3
Mayo,BMW,15
Mayo,BMW,5
Mayo,BMW,9
Mayo,BMW,25
Mayo,BMW,11
Mayo,BMW,8
Mayo,BMW,8
Mayo,BMW,17
Mayo,BMW,12
Mayo,BMW,13
Mayo,BMW,18
Mayo,BMW,33
Mayo,BMW,10
Mayo,BMW,14
Mayo,BMW,9
Mayo,BMW,12
Mayo,BMW,21
Mayo,BMW,14
Mayo,BMW,34
Mayo,BMW,34
Mayo,BMW,17
Mayo,BMW,26
Mayo,BMW,7
Mayo,BMW,5
Mayo,BMW,1
Mayo,BMW,4
Mayo,BMW,14
Mayo,BMW,4
Mayo,BMW,5
Mayo,BMW,9
Mayo,BMW,6
Mayo,BMW,7
Mayo,BMW,2
Mayo,BMW,6
Mayo,BMW,9
Mayo,BMW,1
Mayo,BMW,7
Mayo,BMW,2
Mayo,BMW,4
Mayo,BMW,0
Mayo,BMW,8
Mayo,BMW,3
Mayo,BMW,4
Mayo,BMW,1
Mayo,BMW,5
Mayo,BMW,3
Mayo,BMW,7
Mayo,BMW,5
Mayo,BMW,16
Mayo,BMW,11
Mayo,BMW,3
Mayo,BMW,3
Mayo,BMW,26
Mayo,BMW,37
Mayo,BMW,1
Mayo,BMW,24
Mayo,BMW,34
Mayo,BMW,56
Mayo,BMW,30
Mayo,BMW,53
Mayo,BMW,20
Mayo,BMW,30
Mayo,BMW,35
Mayo,BMW,27
Mayo,BMW,4
Mayo,BMW,15
Mayo,BMW,4
Mayo,BMW,2
Mayo,BMW,7
Mayo,BMW,13
Mayo,BMW,5
Mayo,BMW,5
Mayo,BMW,2
Mayo,BMW,20
Mayo,BMW,7
Mayo,BMW,6
Mayo,BMW,14
Mayo,BMW,62
Mayo,BMW,21
Mayo,BMW,15
Mayo,BMW,27
Mayo,BMW,28
Mayo,BMW,13
Mayo,BMW,46
Mayo,BMW,10
Mayo,BMW,25
Mayo,BMW,18
Mayo,BMW,28
Mayo,BMW,10
Mayo,BMW,9
Mayo,BMW,5
Mayo,BMW,2
Mayo,BMW,7
Mayo,BMW,8
Mayo,BMW,5
Mayo,BMW,1
Mayo,BMW,0
Mayo,BMW,4
Mayo,BMW,4
Mayo,BMW,3
Mayo,BMW,9
Mayo,BMW,2
Mayo,BMW,3
Mayo,BMW,12
Mayo,BMW,3
Mayo,BMW,0
Mayo,BMW,2
Mayo,BMW,14
Mayo,BMW,1
Mayo,BMW,7
Mayo,BMW,0
Mayo,BMW,3
Mayo,BMW,17
Mayo,BMW,5
Mayo,BMW,2
Mayo,BMW,2
Mayo,BMW,5
Mayo,BMW,7
Mayo,BMW,5
Mayo,BMW,2
Mayo,BMW,4
Mayo,BMW,6
Mayo,BMW,6
Mayo,BMW,6
Mayo,BMW,9
Mayo,BMW,3
Mayo,BMW,4
Mayo,BMW,6
Mayo,BMW,2
Mayo,BMW,7
Mayo,BMW,6
Mayo,BMW,2
Mayo,BMW,6
Mayo,BMW,8
Mayo,BMW,2
Mayo,BMW,2
Mayo,BMW,2
Mayo,BMW,8
Mayo,BMW,1
Mayo,BMW,3
Mayo,BMW,4
Mayo,BMW,14
Mayo,BMW,5
Mayo,BMW,4
Mayo,BMW,9
Mayo,BMW,10
Mayo,BMW,35
Mayo,BMW,18
Mayo,BMW,0
Mayo,BMW,2
Mayo,BMW,3
Mayo,BMW,10
Mayo,BMW,4
Mayo,BMW,5
Mayo,BMW,5
Mayo,BMW,6
Mayo,BMW,4
Mayo,BMW,1
Mayo,BMW,4
Mayo,BMW,3
Mayo,BMW,2
Mayo,BMW,7
Mayo,BMW,1
Mayo,BMW,27
Mayo,BMW,33
Mayo,BMW,18
Mayo,BMW,32
Mayo,BMW,14
Mayo,BMW,24
Mayo,BMW,1
Mayo,BMW,3
Mayo,BMW,21
Mayo,BMW,4
Mayo,BMW,6
Mayo,BMW,8
Mayo,BMW,8
Mayo,BMW,11
Mayo,BMW,3
Mayo,BMW,1
Mayo,BMW,17
Mayo,BMW,32
Mayo,BMW,2
Mayo,BMW,15
Mayo,BMW,9
Mayo,BMW,5
Mayo,BMW,4
Mayo,BMW,27
Mayo,BMW,54
Mayo,BMW,13
Mayo,BMW,16
Mayo,BMW,15
Mayo,BMW,7
Mayo,BMW,41
Mayo,BMW,10
Mayo,BMW,2
Mayo,BMW,7
Mayo,BMW,4
Mayo,BMW,5
Mayo,BMW,5
Mayo,BMW,2
Mayo,BMW,24
Mayo,BMW,34
Mayo,BMW,19
Mayo,BMW,16
Mayo,BMW,4
Mayo,BMW,2
Mayo,BMW,4
Mayo,BMW,3
Mayo,BMW,1
Mayo,BMW,3
Mayo,BMW,10
Mayo,BMW,3
Mayo,BMW,6
Mayo,BMW,3
Mayo,BMW,9
Mayo,BMW,7
Mayo,BMW,6
Mayo,BMW,4
Mayo,BMW,3
Mayo,BMW,6
Mayo,BMW,0
Mayo,BMW,0
Mayo,BMW,3
Mayo,BMW,6
Mayo,BMW,6
Mayo,BMW,22
Mayo,BMW,8
Mayo,BMW,2
Mayo,BMW,1
Mayo,BMW,8
Mayo,BMW,4
Mayo,BMW,6
Mayo,BMW,8
Mayo,BMW,2
Mayo,BMW,4
Mayo,BMW,9
Mayo,BMW,2
Mayo,BMW,7
Mayo,BMW,3
Mayo,BMW,7
Mayo,BMW,0
Mayo,BMW,4
Mayo,BMW,0
Mayo,BMW,17
Mayo,BMW,8
Mayo,BMW,1
Mayo,BMW,2
Mayo,BMW,5
Mayo,BMW,4
Mayo,BMW,14
Mayo,BMW,4
Mayo,BMW,5
Mayo,BMW,1
Mayo,BMW,5
Mayo,BMW,4
Mayo,BMW,1
Mayo,BMW,12
Mayo,BMW,5
Mayo,BMW,1
Mayo,BMW,9
Mayo,BMW,4
Mayo,BMW,9
Mayo,BMW,2
Mayo,BMW,0
Mayo,BMW,6
Mayo,BMW,2
Mayo,BMW,3
Mayo,BMW,4
Mayo,BMW,0
Mayo,BMW,2
Mayo,BMW,2
Mayo,BMW,6
Mayo,BMW,4
Mayo,BMW,8
Mayo,BMW,3
Mayo,BMW,8
Mayo,BMW,10
Mayo,BMW,11
Mayo,BMW,1
Mayo,BMW,6
Mayo,BMW,3
Mayo,BMW,7
Mayo,BMW,16
Mayo,BMW,26
Mayo,BMW,10
Mayo,BMW,4
Mayo,BMW,16
Mayo,BMW,3
Mayo,BMW,10
Mayo,BMW,3
Mayo,BMW,1
Mayo,BMW,4
Mayo,BMW,3
Mayo,BMW,2
Mayo,BMW,5
Mayo,BMW,10
Mayo,BMW,3
Mayo,BMW,4
Mayo,BMW,1
Mayo,BMW,2
Mayo,BMW,7
Mayo,BMW,6
Mayo,BMW,3
Mayo,BMW,1
Mayo,BMW,4
Mayo,BMW,3
Mayo,BMW,2
Mayo,BMW,6
Roscommon,BMW,6
Roscommon,BMW,4
Roscommon,BMW,7
Roscommon,BMW,16
Roscommon,BMW,4
Roscommon,BMW,6
Roscommon,BMW,14
Roscommon,BMW,8
Roscommon,BMW,3
Roscommon,BMW,2
Roscommon,BMW,4
Roscommon,BMW,4
Roscommon,BMW,4
Roscommon,BMW,3
Roscommon,BMW,8
Roscommon,BMW,13
Roscommon,BMW,5
Roscommon,BMW,8
Roscommon,BMW,6
Roscommon,BMW,3
Roscommon,BMW,9
Roscommon,BMW,1
Roscommon,BMW,3
Roscommon,BMW,5
Roscommon,BMW,6
Roscommon,BMW,2
Roscommon,BMW,6
Roscommon,BMW,8
Roscommon,BMW,17
Roscommon,BMW,1
Roscommon,BMW,7
Roscommon,BMW,2
Roscommon,BMW,22
Roscommon,BMW,3
Roscommon,BMW,2
Roscommon,BMW,8
Roscommon,BMW,23
Roscommon,BMW,8
Roscommon,BMW,4
Roscommon,BMW,3
Roscommon,BMW,4
Roscommon,BMW,12
Roscommon,BMW,2
Roscommon,BMW,0
Roscommon,BMW,7
Roscommon,BMW,12
Roscommon,BMW,10
Roscommon,BMW,12
Roscommon,BMW,6
Roscommon,BMW,8
Roscommon,BMW,5
Roscommon,BMW,11
Roscommon,BMW,5
Roscommon,BMW,13
Roscommon,BMW,4
Roscommon,BMW,4
Roscommon,BMW,10
Roscommon,BMW,8
Roscommon,BMW,3
Roscommon,BMW,6
Roscommon,BMW,2
Roscommon,BMW,8
Roscommon,BMW,7
Roscommon,BMW,9
Roscommon,BMW,1
Roscommon,BMW,6
Roscommon,BMW,7
Roscommon,BMW,20
Roscommon,BMW,11
Roscommon,BMW,4
Roscommon,BMW,3
Roscommon,BMW,24
Roscommon,BMW,32
Roscommon,BMW,15
Roscommon,BMW,17
Roscommon,BMW,16
Roscommon,BMW,47
Roscommon,BMW,6
Roscommon,BMW,14
Roscommon,BMW,18
Roscommon,BMW,52
Roscommon,BMW,8
Roscommon,BMW,4
Roscommon,BMW,4
Roscommon,BMW,2
Roscommon,BMW,2
Roscommon,BMW,5
Roscommon,BMW,2
Roscommon,BMW,1
Roscommon,BMW,26
Roscommon,BMW,5
Roscommon,BMW,19
Roscommon,BMW,13
Roscommon,BMW,1
Roscommon,BMW,1
Roscommon,BMW,22
Roscommon,BMW,8
Roscommon,BMW,7
Roscommon,BMW,7
Roscommon,BMW,5
Roscommon,BMW,9
Roscommon,BMW,1
Roscommon,BMW,5
Roscommon,BMW,5
Roscommon,BMW,3
Roscommon,BMW,3
Roscommon,BMW,4
Roscommon,BMW,1
Roscommon,BMW,3
Roscommon,BMW,4
Roscommon,BMW,3
Roscommon,BMW,6
Roscommon,BMW,3
Roscommon,BMW,6
Roscommon,BMW,2
Roscommon,BMW,4
Roscommon,BMW,4
Roscommon,BMW,2
Roscommon,BMW,2
Roscommon,BMW,6
Roscommon,BMW,3
Roscommon,BMW,2
Roscommon,BMW,2
Roscommon,BMW,6
Roscommon,BMW,11
Roscommon,BMW,7
Roscommon,BMW,12
Roscommon,BMW,26
Roscommon,BMW,9
Roscommon,BMW,17
Roscommon,BMW,15
Roscommon,BMW,28
Roscommon,BMW,15
Roscommon,BMW,37
Roscommon,BMW,32
Roscommon,BMW,27
Roscommon,BMW,5
Roscommon,BMW,5
Roscommon,BMW,7
Roscommon,BMW,3
Roscommon,BMW,8
Roscommon,BMW,2
Roscommon,BMW,10
Roscommon,BMW,3
Roscommon,BMW,5
Roscommon,BMW,11
Roscommon,BMW,9
Roscommon,BMW,3
Roscommon,BMW,3
Roscommon,BMW,3
Roscommon,BMW,8
Roscommon,BMW,4
Roscommon,BMW,6
Roscommon,BMW,3
Roscommon,BMW,2
Roscommon,BMW,3
Roscommon,BMW,10
Roscommon,BMW,2
Roscommon,BMW,15
Roscommon,BMW,27
Roscommon,BMW,6
Roscommon,BMW,10
Roscommon,BMW,18
Roscommon,BMW,4
Roscommon,BMW,18
Roscommon,BMW,23
Roscommon,BMW,3
Roscommon,BMW,22
Roscommon,BMW,14
Roscommon,BMW,18
Roscommon,BMW,11
Roscommon,BMW,26
Roscommon,BMW,38
Roscommon,BMW,13
Roscommon,BMW,0
Roscommon,BMW,4
Roscommon,BMW,1
Roscommon,BMW,3
Roscommon,BMW,6
Roscommon,BMW,0
Roscommon,BMW,1
Roscommon,BMW,3
Roscommon,BMW,4
Roscommon,BMW,7
Roscommon,BMW,4
Roscommon,BMW,10
Roscommon,BMW,8
Roscommon,BMW,5
Roscommon,BMW,11
Roscommon,BMW,8
Roscommon,BMW,5
Roscommon,BMW,6
Roscommon,BMW,3
Roscommon,BMW,15
Roscommon,BMW,5
Roscommon,BMW,3
Roscommon,BMW,19
Roscommon,BMW,4
Roscommon,BMW,2
Roscommon,BMW,1
Roscommon,BMW,4
Roscommon,BMW,1
Roscommon,BMW,6
Roscommon,BMW,12
Roscommon,BMW,13
Roscommon,BMW,4
Roscommon,BMW,2
Roscommon,BMW,2
Roscommon,BMW,6
Roscommon,BMW,1
Roscommon,BMW,2
Roscommon,BMW,7
Roscommon,BMW,22
Roscommon,BMW,23
Roscommon,BMW,14
Roscommon,BMW,16
Roscommon,BMW,1
Roscommon,BMW,4
Roscommon,BMW,8
Roscommon,BMW,8
Roscommon,BMW,4
Roscommon,BMW,4
Roscommon,BMW,6
Roscommon,BMW,2
Roscommon,BMW,11
Roscommon,BMW,2
Roscommon,BMW,27
Roscommon,BMW,16
Roscommon,BMW,23
Roscommon,BMW,13
Roscommon,BMW,4
Roscommon,BMW,2
Roscommon,BMW,14
Roscommon,BMW,5
Roscommon,BMW,2
Roscommon,BMW,1
Roscommon,BMW,4
Roscommon,BMW,2
Roscommon,BMW,0
Roscommon,BMW,0
Roscommon,BMW,3
Roscommon,BMW,2
Roscommon,BMW,5
Roscommon,BMW,3
Roscommon,BMW,8
Roscommon,BMW,6
Roscommon,BMW,9
Roscommon,BMW,14
Roscommon,BMW,7
Roscommon,BMW,3
Roscommon,BMW,4
Roscommon,BMW,7
Roscommon,BMW,1
Roscommon,BMW,3
Roscommon,BMW,5
Roscommon,BMW,11
Roscommon,BMW,8
Roscommon,BMW,9
Roscommon,BMW,11
Roscommon,BMW,10
Roscommon,BMW,12
Roscommon,BMW,2
Roscommon,BMW,5
Roscommon,BMW,7
Roscommon,BMW,30
Roscommon,BMW,12
Roscommon,BMW,32
Roscommon,BMW,6
Roscommon,BMW,17
Roscommon,BMW,9
Roscommon,BMW,49
Roscommon,BMW,14
Roscommon,BMW,16
Roscommon,BMW,4
Roscommon,BMW,12
Roscommon,BMW,7
Roscommon,BMW,12
Roscommon,BMW,19
Roscommon,BMW,11
Roscommon,BMW,47
Roscommon,BMW,68
Roscommon,BMW,29
Roscommon,BMW,39
Roscommon,BMW,44
Roscommon,BMW,46
Roscommon,BMW,19
Roscommon,BMW,24
Roscommon,BMW,37
Roscommon,BMW,2
Roscommon,BMW,4
Roscommon,BMW,3
Roscommon,BMW,10
Roscommon,BMW,16
Roscommon,BMW,21
Roscommon,BMW,26
Roscommon,BMW,8
Roscommon,BMW,13
Roscommon,BMW,18
Roscommon,BMW,7
Roscommon,BMW,5
Roscommon,BMW,5
Roscommon,BMW,5
Roscommon,BMW,9
Sligo,BMW,67
Sligo,BMW,51
Sligo,BMW,18
Sligo,BMW,49
Sligo,BMW,72
Sligo,BMW,40
Sligo,BMW,61
Sligo,BMW,51
Sligo,BMW,37
Sligo,BMW,32
Sligo,BMW,58
Sligo,BMW,60
Sligo,BMW,44
Sligo,BMW,26
Sligo,BMW,34
Sligo,BMW,13
Sligo,BMW,10
Sligo,BMW,22
Sligo,BMW,18
Sligo,BMW,21
Sligo,BMW,31
Sligo,BMW,20
Sligo,BMW,30
Sligo,BMW,42
Sligo,BMW,24
Sligo,BMW,64
Sligo,BMW,42
Sligo,BMW,46
Sligo,BMW,37
Sligo,BMW,53
Sligo,BMW,20
Sligo,BMW,36
Sligo,BMW,153
Sligo,BMW,40
Sligo,BMW,115
Sligo,BMW,118
Sligo,BMW,126
Sligo,BMW,134
Sligo,BMW,109
Sligo,BMW,24
Sligo,BMW,76
Sligo,BMW,118
Sligo,BMW,118
Sligo,BMW,32
Sligo,BMW,76
Sligo,BMW,35
Sligo,BMW,24
Sligo,BMW,56
Sligo,BMW,43
Sligo,BMW,48
Sligo,BMW,34
Sligo,BMW,34
Sligo,BMW,20
Sligo,BMW,27
Sligo,BMW,56
Sligo,BMW,27
Sligo,BMW,42
Sligo,BMW,25
Sligo,BMW,46
Sligo,BMW,51
Sligo,BMW,25
Sligo,BMW,23
Sligo,BMW,12
Sligo,BMW,62
Sligo,BMW,13
Sligo,BMW,63
Sligo,BMW,51
Sligo,BMW,29
Sligo,BMW,16
Sligo,BMW,16
Sligo,BMW,20
Sligo,BMW,65
Sligo,BMW,31
Sligo,BMW,26
Sligo,BMW,5
Sligo,BMW,37
Sligo,BMW,37
Sligo,BMW,37
Sligo,BMW,29
Sligo,BMW,3
Sligo,BMW,1
Sligo,BMW,11
Sligo,BMW,11
Sligo,BMW,2
Sligo,BMW,1
Sligo,BMW,8
Sligo,BMW,4
Sligo,BMW,4
Sligo,BMW,6
Sligo,BMW,3
Sligo,BMW,12
Sligo,BMW,15
Sligo,BMW,12
Sligo,BMW,11
Sligo,BMW,4
Sligo,BMW,1
Sligo,BMW,0
Sligo,BMW,1
Sligo,BMW,6
Sligo,BMW,3
Sligo,BMW,2
Sligo,BMW,4
Sligo,BMW,5
Sligo,BMW,3
Sligo,BMW,2
Sligo,BMW,2
Sligo,BMW,9
Sligo,BMW,6
Sligo,BMW,2
Sligo,BMW,2
Sligo,BMW,6
Sligo,BMW,5
Sligo,BMW,3
Sligo,BMW,11
Sligo,BMW,8
Sligo,BMW,5
Sligo,BMW,5
Sligo,BMW,3
Sligo,BMW,14
Sligo,BMW,8
Sligo,BMW,1
Sligo,BMW,3
Sligo,BMW,6
Sligo,BMW,6
Sligo,BMW,9
Sligo,BMW,30
Sligo,BMW,11
Sligo,BMW,27
Sligo,BMW,4
Sligo,BMW,17
Sligo,BMW,7
Sligo,BMW,6
Sligo,BMW,3
Sligo,BMW,17
Sligo,BMW,2
Sligo,BMW,5
Sligo,BMW,2
Sligo,BMW,14
Sligo,BMW,3
Sligo,BMW,8
Sligo,BMW,2
Sligo,BMW,3
Sligo,BMW,20
Sligo,BMW,2
Sligo,BMW,8
Sligo,BMW,6
Sligo,BMW,5
Sligo,BMW,33
Sligo,BMW,15
Sligo,BMW,5
Sligo,BMW,17
Sligo,BMW,5
Sligo,BMW,26
Sligo,BMW,16
Sligo,BMW,39
Sligo,BMW,8
Sligo,BMW,4
Sligo,BMW,11
Sligo,BMW,2
Sligo,BMW,18
Sligo,BMW,14
Sligo,BMW,16
Sligo,BMW,32
Sligo,BMW,4
Sligo,BMW,3
Sligo,BMW,5
Sligo,BMW,5
Sligo,BMW,5
Sligo,BMW,7
Sligo,BMW,0
Sligo,BMW,88
Sligo,BMW,4
Sligo,BMW,2
Sligo,BMW,4
Sligo,BMW,8
Sligo,BMW,2
Sligo,BMW,9
Sligo,BMW,6
Sligo,BMW,5
Sligo,BMW,1
Sligo,BMW,3
Sligo,BMW,13
Sligo,BMW,7
Sligo,BMW,5
Sligo,BMW,2
Sligo,BMW,9
Sligo,BMW,7
Sligo,BMW,4
Sligo,BMW,16
Sligo,BMW,8
Sligo,BMW,12
Sligo,BMW,5
Sligo,BMW,1
Sligo,BMW,2
Sligo,BMW,4
Sligo,BMW,17
Sligo,BMW,16
Sligo,BMW,5
Sligo,BMW,9
Sligo,BMW,6
Sligo,BMW,8
Sligo,BMW,3
Sligo,BMW,6
Sligo,BMW,10
Sligo,BMW,16
Sligo,BMW,8
Sligo,BMW,4
Sligo,BMW,4
Sligo,BMW,7
Sligo,BMW,5
Sligo,BMW,2
Sligo,BMW,3
Sligo,BMW,3
Sligo,BMW,4
Sligo,BMW,1
Sligo,BMW,6
Sligo,BMW,4
Sligo,BMW,1
Sligo,BMW,5
Sligo,BMW,7
Sligo,BMW,10
Sligo,BMW,18
Sligo,BMW,6
Sligo,BMW,10
Sligo,BMW,6
Sligo,BMW,2
Sligo,BMW,20
Sligo,BMW,9
Sligo,BMW,6
Sligo,BMW,20
Sligo,BMW,3
Sligo,BMW,1
Sligo,BMW,4
Sligo,BMW,12
Sligo,BMW,5
Sligo,BMW,14
Sligo,BMW,17
Sligo,BMW,22
Sligo,BMW,22
Sligo,BMW,2
Sligo,BMW,2
Sligo,BMW,7
Sligo,BMW,4
Sligo,BMW,6
Sligo,BMW,3
Sligo,BMW,11
Sligo,BMW,2
Sligo,BMW,30
Sligo,BMW,2
Sligo,BMW,2
Sligo,BMW,9
Sligo,BMW,28
Sligo,BMW,1
Sligo,BMW,0
Sligo,BMW,1
Sligo,BMW,3
Sligo,BMW,4
Sligo,BMW,24
Sligo,BMW,4
Sligo,BMW,6
Sligo,BMW,5
Sligo,BMW,12
Sligo,BMW,6
Sligo,BMW,13
Sligo,BMW,3
Sligo,BMW,5
Sligo,BMW,2
Sligo,BMW,2
Sligo,BMW,5
Sligo,BMW,1
Sligo,BMW,3
Sligo,BMW,2
Sligo,BMW,8
Sligo,BMW,2
Sligo,BMW,3
Sligo,BMW,5
Sligo,BMW,4
Sligo,BMW,11
Sligo,BMW,6
Sligo,BMW,16
Sligo,BMW,3
Sligo,BMW,3
Sligo,BMW,2
Sligo,BMW,3
Sligo,BMW,0
Sligo,BMW,3
Sligo,BMW,4
Sligo,BMW,5
Sligo,BMW,2
Sligo,BMW,5
Sligo,BMW,17
Sligo,BMW,2
Sligo,BMW,0
Sligo,BMW,3
Sligo,BMW,16
Sligo,BMW,9
Sligo,BMW,5
Sligo,BMW,4
Sligo,BMW,14
Sligo,BMW,9
Sligo,BMW,5
Sligo,BMW,15
Sligo,BMW,12
Sligo,BMW,22
Sligo,BMW,25
Sligo,BMW,15
Sligo,BMW,29
Cavan,BMW,32
Cavan,BMW,20
Cavan,BMW,29
Cavan,BMW,8
Cavan,BMW,23
Cavan,BMW,13
Cavan,BMW,55
Cavan,BMW,17
Cavan,BMW,43
Cavan,BMW,40
Cavan,BMW,51
Cavan,BMW,20
Cavan,BMW,15
Cavan,BMW,24
Cavan,BMW,5
Cavan,BMW,32
Cavan,BMW,34
Cavan,BMW,25
Cavan,BMW,3
Cavan,BMW,2
Cavan,BMW,13
Cavan,BMW,6
Cavan,BMW,10
Cavan,BMW,26
Cavan,BMW,7
Cavan,BMW,20
Cavan,BMW,8
Cavan,BMW,27
Cavan,BMW,30
Cavan,BMW,11
Cavan,BMW,20
Cavan,BMW,27
Cavan,BMW,41
Cavan,BMW,24
Cavan,BMW,10
Cavan,BMW,33
Cavan,BMW,5
Cavan,BMW,7
Cavan,BMW,9
Cavan,BMW,2
Cavan,BMW,1
Cavan,BMW,2
Cavan,BMW,6
Cavan,BMW,4
Cavan,BMW,7
Cavan,BMW,1
Cavan,BMW,15
Cavan,BMW,27
Cavan,BMW,13
Cavan,BMW,42
Cavan,BMW,15
Cavan,BMW,37
Cavan,BMW,15
Cavan,BMW,3
Cavan,BMW,15
Cavan,BMW,27
Cavan,BMW,9
Cavan,BMW,2
Cavan,BMW,7
Cavan,BMW,25
Cavan,BMW,6
Cavan,BMW,7
Cavan,BMW,26
Cavan,BMW,28
Cavan,BMW,21
Cavan,BMW,14
Cavan,BMW,1
Cavan,BMW,8
Cavan,BMW,6
Cavan,BMW,36
Cavan,BMW,50
Cavan,BMW,6
Cavan,BMW,7
Cavan,BMW,9
Cavan,BMW,4
Cavan,BMW,2
Cavan,BMW,6
Cavan,BMW,7
Cavan,BMW,5
Cavan,BMW,13
Cavan,BMW,14
Cavan,BMW,5
Cavan,BMW,13
Cavan,BMW,34
Cavan,BMW,13
Cavan,BMW,3
Cavan,BMW,8
Cavan,BMW,4
Cavan,BMW,5
Cavan,BMW,2
Cavan,BMW,2
Cavan,BMW,0
Cavan,BMW,2
Cavan,BMW,1
Cavan,BMW,12
Cavan,BMW,4
Cavan,BMW,9
Cavan,BMW,19
Cavan,BMW,19
Cavan,BMW,3
Cavan,BMW,4
Cavan,BMW,1
Cavan,BMW,9
Cavan,BMW,23
Cavan,BMW,51
Cavan,BMW,36
Cavan,BMW,20
Cavan,BMW,26
Cavan,BMW,33
Cavan,BMW,44
Cavan,BMW,34
Cavan,BMW,3
Cavan,BMW,44
Cavan,BMW,75
Cavan,BMW,5
Cavan,BMW,7
Cavan,BMW,6
Cavan,BMW,6
Cavan,BMW,2
Cavan,BMW,5
Cavan,BMW,4
Cavan,BMW,5
Cavan,BMW,2
Cavan,BMW,4
Cavan,BMW,5
Cavan,BMW,3
Cavan,BMW,8
Cavan,BMW,5
Cavan,BMW,3
Cavan,BMW,13
Cavan,BMW,6
Cavan,BMW,55
Cavan,BMW,30
Cavan,BMW,36
Cavan,BMW,28
Cavan,BMW,5
Cavan,BMW,30
Cavan,BMW,10
Cavan,BMW,11
Cavan,BMW,19
Cavan,BMW,4
Cavan,BMW,20
Cavan,BMW,22
Cavan,BMW,10
Cavan,BMW,10
Cavan,BMW,8
Cavan,BMW,1
Cavan,BMW,3
Cavan,BMW,2
Cavan,BMW,13
Cavan,BMW,3
Cavan,BMW,12
Cavan,BMW,7
Cavan,BMW,13
Cavan,BMW,4
Cavan,BMW,30
Cavan,BMW,3
Cavan,BMW,6
Cavan,BMW,12
Cavan,BMW,2
Cavan,BMW,2
Cavan,BMW,8
